run_index,shuffle_seed,unknown_sign_seed,edges,max_swaps,successful_swaps,successful_fraction,failed_swap_attempts,retained_edge_fraction,reached_max_swaps,hit_failed_attempt_limit,termination_reason,in_degree_preserved,out_degree_preserved,edge_count_preserved,diagonal_clear,weight_multiset_preserved
4257,425712345,448712345,3604,1802,1802,1.0,403,0.046337402885682576,True,False,all_edge_pairs_swapped,True,True,True,True,True
4258,425812345,448812345,3604,1802,1802,1.0,431,0.05133185349611543,True,False,all_edge_pairs_swapped,True,True,True,True,True
4259,425912345,448912345,3604,1802,1801,0.9994450610432852,20000,0.04439511653718091,False,True,retry_limit_reached,True,True,True,True,True
4260,426012345,449012345,3604,1802,1801,0.9994450610432852,20000,0.04716981132075472,False,True,retry_limit_reached,True,True,True,True,True
4261,426112345,449112345,3604,1802,1801,0.9994450610432852,20000,0.05382907880133185,False,True,retry_limit_reached,True,True,True,True,True
4262,426212345,449212345,3604,1802,1802,1.0,412,0.0502219755826859,True,False,all_edge_pairs_swapped,True,True,True,True,True
4263,426312345,449312345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
4264,426412345,449412345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
4265,426512345,449512345,3604,1802,1801,0.9994450610432852,20000,0.053551609322974474,False,True,retry_limit_reached,True,True,True,True,True
4266,426612345,449612345,3604,1802,1802,1.0,432,0.05188679245283019,True,False,all_edge_pairs_swapped,True,True,True,True,True
4267,426712345,449712345,3604,1802,1801,0.9994450610432852,20000,0.05188679245283019,False,True,retry_limit_reached,True,True,True,True,True
4268,426812345,449812345,3604,1802,1802,1.0,436,0.04356270810210877,True,False,all_edge_pairs_swapped,True,True,True,True,True
4269,426912345,449912345,3604,1802,1801,0.9994450610432852,20000,0.04356270810210877,False,True,retry_limit_reached,True,True,True,True,True
4270,427012345,450012345,3604,1802,1802,1.0,379,0.050499445061043285,True,False,all_edge_pairs_swapped,True,True,True,True,True
4271,427112345,450112345,3604,1802,1801,0.9994450610432852,20000,0.06215316315205328,False,True,retry_limit_reached,True,True,True,True,True
4272,427212345,450212345,3604,1802,1801,0.9994450610432852,20000,0.05133185349611543,False,True,retry_limit_reached,True,True,True,True,True
4273,427312345,450312345,3604,1802,1801,0.9994450610432852,20000,0.04827968923418424,False,True,retry_limit_reached,True,True,True,True,True
4274,427412345,450412345,3604,1802,1801,0.9994450610432852,20000,0.05299667036625971,False,True,retry_limit_reached,True,True,True,True,True
4275,427512345,450512345,3604,1802,1801,0.9994450610432852,20000,0.046892341842397336,False,True,retry_limit_reached,True,True,True,True,True
4276,427612345,450612345,3604,1802,1802,1.0,371,0.0474472807991121,True,False,all_edge_pairs_swapped,True,True,True,True,True
4277,427712345,450712345,3604,1802,1802,1.0,408,0.04716981132075472,True,False,all_edge_pairs_swapped,True,True,True,True,True
4278,427812345,450812345,3604,1802,1801,0.9994450610432852,20000,0.05799112097669257,False,True,retry_limit_reached,True,True,True,True,True
4279,427912345,450912345,3604,1802,1801,0.9994450610432852,20000,0.04356270810210877,False,True,retry_limit_reached,True,True,True,True,True
4280,428012345,451012345,3604,1802,1802,1.0,428,0.04911209766925638,True,False,all_edge_pairs_swapped,True,True,True,True,True
4281,428112345,451112345,3604,1802,1802,1.0,421,0.04605993340732519,True,False,all_edge_pairs_swapped,True,True,True,True,True
4282,428212345,451212345,3604,1802,1802,1.0,440,0.04966703662597114,True,False,all_edge_pairs_swapped,True,True,True,True,True
4283,428312345,451312345,3604,1802,1801,0.9994450610432852,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
4284,428412345,451412345,3604,1802,1801,0.9994450610432852,20000,0.048834628190899,False,True,retry_limit_reached,True,True,True,True,True
4285,428512345,451512345,3604,1802,1801,0.9994450610432852,20000,0.04550499445061043,False,True,retry_limit_reached,True,True,True,True,True
4286,428612345,451612345,3604,1802,1801,0.9994450610432852,20000,0.05077691453940067,False,True,retry_limit_reached,True,True,True,True,True
4287,428712345,451712345,3604,1802,1801,0.9994450610432852,20000,0.05160932297447281,False,True,retry_limit_reached,True,True,True,True,True
4288,428812345,451812345,3604,1802,1801,0.9994450610432852,20000,0.050499445061043285,False,True,retry_limit_reached,True,True,True,True,True
4289,428912345,451912345,3604,1802,1802,1.0,487,0.05327413984461709,True,False,all_edge_pairs_swapped,True,True,True,True,True
4290,429012345,452012345,3604,1802,1801,0.9994450610432852,20000,0.046892341842397336,False,True,retry_limit_reached,True,True,True,True,True
4291,429112345,452112345,3604,1802,1801,0.9994450610432852,20000,0.04495005549389567,False,True,retry_limit_reached,True,True,True,True,True
4292,429212345,452212345,3604,1802,1801,0.9994450610432852,20000,0.04661487236403995,False,True,retry_limit_reached,True,True,True,True,True
4293,429312345,452312345,3604,1802,1802,1.0,425,0.04966703662597114,True,False,all_edge_pairs_swapped,True,True,True,True,True
4294,429412345,452412345,3604,1802,1801,0.9994450610432852,20000,0.04966703662597114,False,True,retry_limit_reached,True,True,True,True,True
4295,429512345,452512345,3604,1802,1802,1.0,437,0.05133185349611543,True,False,all_edge_pairs_swapped,True,True,True,True,True
4296,429612345,452612345,3604,1802,1802,1.0,424,0.04273029966703663,True,False,all_edge_pairs_swapped,True,True,True,True,True
4297,429712345,452712345,3604,1802,1802,1.0,409,0.048834628190899,True,False,all_edge_pairs_swapped,True,True,True,True,True
4298,429812345,452812345,3604,1802,1801,0.9994450610432852,20000,0.04800221975582686,False,True,retry_limit_reached,True,True,True,True,True
4299,429912345,452912345,3604,1802,1801,0.9994450610432852,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
4300,430012345,453012345,3604,1802,1801,0.9994450610432852,20000,0.061598224195338516,False,True,retry_limit_reached,True,True,True,True,True
4301,430112345,453112345,3604,1802,1801,0.9994450610432852,20000,0.05244173140954495,False,True,retry_limit_reached,True,True,True,True,True
4302,430212345,453212345,3604,1802,1801,0.9994450610432852,20000,0.045782463928967815,False,True,retry_limit_reached,True,True,True,True,True
4303,430312345,453312345,3604,1802,1802,1.0,428,0.04467258601553829,True,False,all_edge_pairs_swapped,True,True,True,True,True
4304,430412345,453412345,3604,1802,1801,0.9994450610432852,20000,0.04800221975582686,False,True,retry_limit_reached,True,True,True,True,True
4305,430512345,453512345,3604,1802,1802,1.0,423,0.049944506104328525,True,False,all_edge_pairs_swapped,True,True,True,True,True
4306,430612345,453612345,3604,1802,1801,0.9994450610432852,20000,0.04855715871254162,False,True,retry_limit_reached,True,True,True,True,True
4307,430712345,453712345,3604,1802,1801,0.9994450610432852,20000,0.04411764705882353,False,True,retry_limit_reached,True,True,True,True,True
4308,430812345,453812345,3604,1802,1802,1.0,478,0.046337402885682576,True,False,all_edge_pairs_swapped,True,True,True,True,True
4309,430912345,453912345,3604,1802,1802,1.0,369,0.04550499445061043,True,False,all_edge_pairs_swapped,True,True,True,True,True
4310,431012345,454012345,3604,1802,1802,1.0,391,0.05216426193118757,True,False,all_edge_pairs_swapped,True,True,True,True,True
4311,431112345,454112345,3604,1802,1801,0.9994450610432852,20000,0.04605993340732519,False,True,retry_limit_reached,True,True,True,True,True
4312,431212345,454212345,3604,1802,1801,0.9994450610432852,20000,0.04605993340732519,False,True,retry_limit_reached,True,True,True,True,True
4313,431312345,454312345,3604,1802,1802,1.0,360,0.04605993340732519,True,False,all_edge_pairs_swapped,True,True,True,True,True
4314,431412345,454412345,3604,1802,1802,1.0,453,0.05216426193118757,True,False,all_edge_pairs_swapped,True,True,True,True,True
4315,431512345,454512345,3604,1802,1802,1.0,441,0.05632630410654828,True,False,all_edge_pairs_swapped,True,True,True,True,True
4316,431612345,454612345,3604,1802,1802,1.0,453,0.05660377358490566,True,False,all_edge_pairs_swapped,True,True,True,True,True
4317,431712345,454712345,3604,1802,1802,1.0,439,0.046892341842397336,True,False,all_edge_pairs_swapped,True,True,True,True,True
4318,431812345,454812345,3604,1802,1802,1.0,458,0.050499445061043285,True,False,all_edge_pairs_swapped,True,True,True,True,True
4319,431912345,454912345,3604,1802,1801,0.9994450610432852,20000,0.045782463928967815,False,True,retry_limit_reached,True,True,True,True,True
4320,432012345,455012345,3604,1802,1801,0.9994450610432852,20000,0.050499445061043285,False,True,retry_limit_reached,True,True,True,True,True
4321,432112345,455112345,3604,1802,1801,0.9994450610432852,20000,0.04966703662597114,False,True,retry_limit_reached,True,True,True,True,True
4322,432212345,455212345,3604,1802,1802,1.0,434,0.05271920088790233,True,False,all_edge_pairs_swapped,True,True,True,True,True
4323,432312345,455312345,3604,1802,1802,1.0,441,0.05077691453940067,True,False,all_edge_pairs_swapped,True,True,True,True,True
4324,432412345,455412345,3604,1802,1801,0.9994450610432852,20000,0.04495005549389567,False,True,retry_limit_reached,True,True,True,True,True
4325,432512345,455512345,3604,1802,1801,0.9994450610432852,20000,0.05077691453940067,False,True,retry_limit_reached,True,True,True,True,True
4326,432612345,455612345,3604,1802,1802,1.0,471,0.04966703662597114,True,False,all_edge_pairs_swapped,True,True,True,True,True
4327,432712345,455712345,3604,1802,1802,1.0,453,0.05188679245283019,True,False,all_edge_pairs_swapped,True,True,True,True,True
4328,432812345,455812345,3604,1802,1801,0.9994450610432852,20000,0.04827968923418424,False,True,retry_limit_reached,True,True,True,True,True
4329,432912345,455912345,3604,1802,1802,1.0,489,0.05133185349611543,True,False,all_edge_pairs_swapped,True,True,True,True,True
4330,433012345,456012345,3604,1802,1800,0.9988901220865705,20000,0.0574361820199778,False,True,retry_limit_reached,True,True,True,True,True
4331,433112345,456112345,3604,1802,1802,1.0,425,0.05632630410654828,True,False,all_edge_pairs_swapped,True,True,True,True,True
4332,433212345,456212345,3604,1802,1801,0.9994450610432852,20000,0.04855715871254162,False,True,retry_limit_reached,True,True,True,True,True
4333,433312345,456312345,3604,1802,1800,0.9988901220865705,20000,0.04661487236403995,False,True,retry_limit_reached,True,True,True,True,True
4334,433412345,456412345,3604,1802,1802,1.0,464,0.04661487236403995,True,False,all_edge_pairs_swapped,True,True,True,True,True
4335,433512345,456512345,3604,1802,1801,0.9994450610432852,20000,0.048834628190899,False,True,retry_limit_reached,True,True,True,True,True
4336,433612345,456612345,3604,1802,1801,0.9994450610432852,20000,0.045227524972253054,False,True,retry_limit_reached,True,True,True,True,True
4337,433712345,456712345,3604,1802,1802,1.0,427,0.04827968923418424,True,False,all_edge_pairs_swapped,True,True,True,True,True
4338,433812345,456812345,3604,1802,1802,1.0,431,0.04911209766925638,True,False,all_edge_pairs_swapped,True,True,True,True,True
4339,433912345,456912345,3604,1802,1801,0.9994450610432852,20000,0.049944506104328525,False,True,retry_limit_reached,True,True,True,True,True
4340,434012345,457012345,3604,1802,1800,0.9988901220865705,20000,0.051054384017758046,False,True,retry_limit_reached,True,True,True,True,True
4341,434112345,457112345,3604,1802,1801,0.9994450610432852,20000,0.054661487236403995,False,True,retry_limit_reached,True,True,True,True,True
4342,434212345,457212345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
4343,434312345,457312345,3604,1802,1801,0.9994450610432852,20000,0.0474472807991121,False,True,retry_limit_reached,True,True,True,True,True
4344,434412345,457412345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
4345,434512345,457512345,3604,1802,1801,0.9994450610432852,20000,0.04384017758046615,False,True,retry_limit_reached,True,True,True,True,True
4346,434612345,457612345,3604,1802,1802,1.0,448,0.046337402885682576,True,False,all_edge_pairs_swapped,True,True,True,True,True
4347,434712345,457712345,3604,1802,1801,0.9994450610432852,20000,0.05438401775804662,False,True,retry_limit_reached,True,True,True,True,True
4348,434812345,457812345,3604,1802,1801,0.9994450610432852,20000,0.05438401775804662,False,True,retry_limit_reached,True,True,True,True,True
4349,434912345,457912345,3604,1802,1802,1.0,384,0.049389567147613764,True,False,all_edge_pairs_swapped,True,True,True,True,True
4350,435012345,458012345,3604,1802,1801,0.9994450610432852,20000,0.050499445061043285,False,True,retry_limit_reached,True,True,True,True,True
4351,435112345,458112345,3604,1802,1801,0.9994450610432852,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
4352,435212345,458212345,3604,1802,1802,1.0,415,0.04827968923418424,True,False,all_edge_pairs_swapped,True,True,True,True,True
4353,435312345,458312345,3604,1802,1801,0.9994450610432852,20000,0.05188679245283019,False,True,retry_limit_reached,True,True,True,True,True
4354,435412345,458412345,3604,1802,1801,0.9994450610432852,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
4355,435512345,458512345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
4356,435612345,458612345,3604,1802,1801,0.9994450610432852,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
4357,435712345,458712345,3604,1802,1801,0.9994450610432852,20000,0.050499445061043285,False,True,retry_limit_reached,True,True,True,True,True
4358,435812345,458812345,3604,1802,1802,1.0,417,0.05216426193118757,True,False,all_edge_pairs_swapped,True,True,True,True,True
4359,435912345,458912345,3604,1802,1801,0.9994450610432852,20000,0.04661487236403995,False,True,retry_limit_reached,True,True,True,True,True
4360,436012345,459012345,3604,1802,1802,1.0,472,0.04855715871254162,True,False,all_edge_pairs_swapped,True,True,True,True,True
4361,436112345,459112345,3604,1802,1802,1.0,430,0.04855715871254162,True,False,all_edge_pairs_swapped,True,True,True,True,True
4362,436212345,459212345,3604,1802,1802,1.0,436,0.048834628190899,True,False,all_edge_pairs_swapped,True,True,True,True,True
4363,436312345,459312345,3604,1802,1801,0.9994450610432852,20000,0.04772475027746948,False,True,retry_limit_reached,True,True,True,True,True
4364,436412345,459412345,3604,1802,1802,1.0,449,0.053551609322974474,True,False,all_edge_pairs_swapped,True,True,True,True,True
4365,436512345,459512345,3604,1802,1801,0.9994450610432852,20000,0.046337402885682576,False,True,retry_limit_reached,True,True,True,True,True
4366,436612345,459612345,3604,1802,1801,0.9994450610432852,20000,0.05299667036625971,False,True,retry_limit_reached,True,True,True,True,True
4367,436712345,459712345,3604,1802,1801,0.9994450610432852,20000,0.05133185349611543,False,True,retry_limit_reached,True,True,True,True,True
4368,436812345,459812345,3604,1802,1802,1.0,451,0.04495005549389567,True,False,all_edge_pairs_swapped,True,True,True,True,True
4369,436912345,459912345,3604,1802,1801,0.9994450610432852,20000,0.05077691453940067,False,True,retry_limit_reached,True,True,True,True,True
4370,437012345,460012345,3604,1802,1802,1.0,444,0.046892341842397336,True,False,all_edge_pairs_swapped,True,True,True,True,True
4371,437112345,460112345,3604,1802,1801,0.9994450610432852,20000,0.04827968923418424,False,True,retry_limit_reached,True,True,True,True,True
4372,437212345,460212345,3604,1802,1801,0.9994450610432852,20000,0.049944506104328525,False,True,retry_limit_reached,True,True,True,True,True
4373,437312345,460312345,3604,1802,1802,1.0,396,0.05299667036625971,True,False,all_edge_pairs_swapped,True,True,True,True,True
4374,437412345,460412345,3604,1802,1801,0.9994450610432852,20000,0.053551609322974474,False,True,retry_limit_reached,True,True,True,True,True
4375,437512345,460512345,3604,1802,1801,0.9994450610432852,20000,0.049389567147613764,False,True,retry_limit_reached,True,True,True,True,True
4376,437612345,460612345,3604,1802,1802,1.0,468,0.0560488346281909,True,False,all_edge_pairs_swapped,True,True,True,True,True
4377,437712345,460712345,3604,1802,1801,0.9994450610432852,20000,0.04273029966703663,False,True,retry_limit_reached,True,True,True,True,True
4378,437812345,460812345,3604,1802,1802,1.0,447,0.04800221975582686,True,False,all_edge_pairs_swapped,True,True,True,True,True
4379,437912345,460912345,3604,1802,1801,0.9994450610432852,20000,0.05160932297447281,False,True,retry_limit_reached,True,True,True,True,True
4380,438012345,461012345,3604,1802,1801,0.9994450610432852,20000,0.05271920088790233,False,True,retry_limit_reached,True,True,True,True,True
4381,438112345,461112345,3604,1802,1802,1.0,401,0.04827968923418424,True,False,all_edge_pairs_swapped,True,True,True,True,True
4382,438212345,461212345,3604,1802,1802,1.0,470,0.051054384017758046,True,False,all_edge_pairs_swapped,True,True,True,True,True
4383,438312345,461312345,3604,1802,1801,0.9994450610432852,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
4384,438412345,461412345,3604,1802,1801,0.9994450610432852,20000,0.05382907880133185,False,True,retry_limit_reached,True,True,True,True,True
4385,438512345,461512345,3604,1802,1802,1.0,459,0.04855715871254162,True,False,all_edge_pairs_swapped,True,True,True,True,True
4386,438612345,461612345,3604,1802,1801,0.9994450610432852,20000,0.05133185349611543,False,True,retry_limit_reached,True,True,True,True,True
4387,438712345,461712345,3604,1802,1801,0.9994450610432852,20000,0.050499445061043285,False,True,retry_limit_reached,True,True,True,True,True
4388,438812345,461812345,3604,1802,1802,1.0,474,0.04800221975582686,True,False,all_edge_pairs_swapped,True,True,True,True,True
4389,438912345,461912345,3604,1802,1801,0.9994450610432852,20000,0.04966703662597114,False,True,retry_limit_reached,True,True,True,True,True
4390,439012345,462012345,3604,1802,1801,0.9994450610432852,20000,0.049389567147613764,False,True,retry_limit_reached,True,True,True,True,True
4391,439112345,462112345,3604,1802,1801,0.9994450610432852,20000,0.049944506104328525,False,True,retry_limit_reached,True,True,True,True,True
4392,439212345,462212345,3604,1802,1802,1.0,450,0.04550499445061043,True,False,all_edge_pairs_swapped,True,True,True,True,True
4393,439312345,462312345,3604,1802,1802,1.0,432,0.04605993340732519,True,False,all_edge_pairs_swapped,True,True,True,True,True
4394,439412345,462412345,3604,1802,1801,0.9994450610432852,20000,0.054106548279689234,False,True,retry_limit_reached,True,True,True,True,True
4395,439512345,462512345,3604,1802,1800,0.9988901220865705,20000,0.04966703662597114,False,True,retry_limit_reached,True,True,True,True,True
4396,439612345,462612345,3604,1802,1802,1.0,443,0.049389567147613764,True,False,all_edge_pairs_swapped,True,True,True,True,True
4397,439712345,462712345,3604,1802,1800,0.9988901220865705,20000,0.04467258601553829,False,True,retry_limit_reached,True,True,True,True,True
4398,439812345,462812345,3604,1802,1801,0.9994450610432852,20000,0.045227524972253054,False,True,retry_limit_reached,True,True,True,True,True
4399,439912345,462912345,3604,1802,1802,1.0,454,0.0474472807991121,True,False,all_edge_pairs_swapped,True,True,True,True,True
4400,440012345,463012345,3604,1802,1801,0.9994450610432852,20000,0.05133185349611543,False,True,retry_limit_reached,True,True,True,True,True
4401,440112345,463112345,3604,1802,1801,0.9994450610432852,20000,0.04495005549389567,False,True,retry_limit_reached,True,True,True,True,True
4402,440212345,463212345,3604,1802,1802,1.0,420,0.05327413984461709,True,False,all_edge_pairs_swapped,True,True,True,True,True
4403,440312345,463312345,3604,1802,1801,0.9994450610432852,20000,0.05299667036625971,False,True,retry_limit_reached,True,True,True,True,True
4404,440412345,463412345,3604,1802,1802,1.0,448,0.05188679245283019,True,False,all_edge_pairs_swapped,True,True,True,True,True
4405,440512345,463512345,3604,1802,1802,1.0,439,0.05299667036625971,True,False,all_edge_pairs_swapped,True,True,True,True,True
4406,440612345,463612345,3604,1802,1802,1.0,423,0.048834628190899,True,False,all_edge_pairs_swapped,True,True,True,True,True
4407,440712345,463712345,3604,1802,1800,0.9988901220865705,20000,0.05077691453940067,False,True,retry_limit_reached,True,True,True,True,True
4408,440812345,463812345,3604,1802,1801,0.9994450610432852,20000,0.051054384017758046,False,True,retry_limit_reached,True,True,True,True,True
4409,440912345,463912345,3604,1802,1801,0.9994450610432852,20000,0.05632630410654828,False,True,retry_limit_reached,True,True,True,True,True
4410,441012345,464012345,3604,1802,1802,1.0,444,0.04800221975582686,True,False,all_edge_pairs_swapped,True,True,True,True,True
4411,441112345,464112345,3604,1802,1802,1.0,437,0.0502219755826859,True,False,all_edge_pairs_swapped,True,True,True,True,True
4412,441212345,464212345,3604,1802,1801,0.9994450610432852,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
4413,441312345,464312345,3604,1802,1801,0.9994450610432852,20000,0.049389567147613764,False,True,retry_limit_reached,True,True,True,True,True
4414,441412345,464412345,3604,1802,1801,0.9994450610432852,20000,0.04827968923418424,False,True,retry_limit_reached,True,True,True,True,True
4415,441512345,464512345,3604,1802,1802,1.0,410,0.050499445061043285,True,False,all_edge_pairs_swapped,True,True,True,True,True
4416,441612345,464612345,3604,1802,1800,0.9988901220865705,20000,0.054106548279689234,False,True,retry_limit_reached,True,True,True,True,True
4417,441712345,464712345,3604,1802,1802,1.0,393,0.04966703662597114,True,False,all_edge_pairs_swapped,True,True,True,True,True
4418,441812345,464812345,3604,1802,1802,1.0,389,0.04966703662597114,True,False,all_edge_pairs_swapped,True,True,True,True,True
4419,441912345,464912345,3604,1802,1801,0.9994450610432852,20000,0.048834628190899,False,True,retry_limit_reached,True,True,True,True,True
4420,442012345,465012345,3604,1802,1802,1.0,440,0.043007769145394004,True,False,all_edge_pairs_swapped,True,True,True,True,True
4421,442112345,465112345,3604,1802,1802,1.0,461,0.054661487236403995,True,False,all_edge_pairs_swapped,True,True,True,True,True
4422,442212345,465212345,3604,1802,1801,0.9994450610432852,20000,0.04605993340732519,False,True,retry_limit_reached,True,True,True,True,True
4423,442312345,465312345,3604,1802,1801,0.9994450610432852,20000,0.04716981132075472,False,True,retry_limit_reached,True,True,True,True,True
4424,442412345,465412345,3604,1802,1801,0.9994450610432852,20000,0.05160932297447281,False,True,retry_limit_reached,True,True,True,True,True
4425,442512345,465512345,3604,1802,1801,0.9994450610432852,20000,0.05577136514983352,False,True,retry_limit_reached,True,True,True,True,True
4426,442612345,465612345,3604,1802,1801,0.9994450610432852,20000,0.04661487236403995,False,True,retry_limit_reached,True,True,True,True,True
4427,442712345,465712345,3604,1802,1801,0.9994450610432852,20000,0.046337402885682576,False,True,retry_limit_reached,True,True,True,True,True
4428,442812345,465812345,3604,1802,1802,1.0,427,0.05133185349611543,True,False,all_edge_pairs_swapped,True,True,True,True,True
4429,442912345,465912345,3604,1802,1802,1.0,423,0.04550499445061043,True,False,all_edge_pairs_swapped,True,True,True,True,True
4430,443012345,466012345,3604,1802,1801,0.9994450610432852,20000,0.05299667036625971,False,True,retry_limit_reached,True,True,True,True,True
4431,443112345,466112345,3604,1802,1801,0.9994450610432852,20000,0.046892341842397336,False,True,retry_limit_reached,True,True,True,True,True
4432,443212345,466212345,3604,1802,1801,0.9994450610432852,20000,0.049389567147613764,False,True,retry_limit_reached,True,True,True,True,True
4433,443312345,466312345,3604,1802,1802,1.0,432,0.04966703662597114,True,False,all_edge_pairs_swapped,True,True,True,True,True
4434,443412345,466412345,3604,1802,1802,1.0,449,0.0474472807991121,True,False,all_edge_pairs_swapped,True,True,True,True,True
4435,443512345,466512345,3604,1802,1801,0.9994450610432852,20000,0.045782463928967815,False,True,retry_limit_reached,True,True,True,True,True
4436,443612345,466612345,3604,1802,1802,1.0,429,0.05244173140954495,True,False,all_edge_pairs_swapped,True,True,True,True,True
4437,443712345,466712345,3604,1802,1802,1.0,430,0.049389567147613764,True,False,all_edge_pairs_swapped,True,True,True,True,True
4438,443812345,466812345,3604,1802,1801,0.9994450610432852,20000,0.049944506104328525,False,True,retry_limit_reached,True,True,True,True,True
4439,443912345,466912345,3604,1802,1801,0.9994450610432852,20000,0.0474472807991121,False,True,retry_limit_reached,True,True,True,True,True
4440,444012345,467012345,3604,1802,1801,0.9994450610432852,20000,0.05271920088790233,False,True,retry_limit_reached,True,True,True,True,True
4441,444112345,467112345,3604,1802,1801,0.9994450610432852,20000,0.04439511653718091,False,True,retry_limit_reached,True,True,True,True,True
4442,444212345,467212345,3604,1802,1802,1.0,464,0.051054384017758046,True,False,all_edge_pairs_swapped,True,True,True,True,True
4443,444312345,467312345,3604,1802,1801,0.9994450610432852,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
4444,444412345,467412345,3604,1802,1801,0.9994450610432852,20000,0.04411764705882353,False,True,retry_limit_reached,True,True,True,True,True
4445,444512345,467512345,3604,1802,1802,1.0,437,0.04855715871254162,True,False,all_edge_pairs_swapped,True,True,True,True,True
4446,444612345,467612345,3604,1802,1801,0.9994450610432852,20000,0.04772475027746948,False,True,retry_limit_reached,True,True,True,True,True
4447,444712345,467712345,3604,1802,1801,0.9994450610432852,20000,0.051054384017758046,False,True,retry_limit_reached,True,True,True,True,True
4448,444812345,467812345,3604,1802,1802,1.0,421,0.05188679245283019,True,False,all_edge_pairs_swapped,True,True,True,True,True
4449,444912345,467912345,3604,1802,1802,1.0,440,0.04827968923418424,True,False,all_edge_pairs_swapped,True,True,True,True,True
4450,445012345,468012345,3604,1802,1800,0.9988901220865705,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
4451,445112345,468112345,3604,1802,1802,1.0,445,0.049389567147613764,True,False,all_edge_pairs_swapped,True,True,True,True,True
4452,445212345,468212345,3604,1802,1801,0.9994450610432852,20000,0.04439511653718091,False,True,retry_limit_reached,True,True,True,True,True
4453,445312345,468312345,3604,1802,1801,0.9994450610432852,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
4454,445412345,468412345,3604,1802,1800,0.9988901220865705,20000,0.045782463928967815,False,True,retry_limit_reached,True,True,True,True,True
4455,445512345,468512345,3604,1802,1802,1.0,448,0.046337402885682576,True,False,all_edge_pairs_swapped,True,True,True,True,True
4456,445612345,468612345,3604,1802,1802,1.0,472,0.04384017758046615,True,False,all_edge_pairs_swapped,True,True,True,True,True
4457,445712345,468712345,3604,1802,1801,0.9994450610432852,20000,0.041065482796892344,False,True,retry_limit_reached,True,True,True,True,True
4458,445812345,468812345,3604,1802,1802,1.0,466,0.05493895671476138,True,False,all_edge_pairs_swapped,True,True,True,True,True
4459,445912345,468912345,3604,1802,1802,1.0,424,0.04273029966703663,True,False,all_edge_pairs_swapped,True,True,True,True,True
4460,446012345,469012345,3604,1802,1801,0.9994450610432852,20000,0.04716981132075472,False,True,retry_limit_reached,True,True,True,True,True
4461,446112345,469112345,3604,1802,1802,1.0,404,0.043007769145394004,True,False,all_edge_pairs_swapped,True,True,True,True,True
4462,446212345,469212345,3604,1802,1802,1.0,472,0.0502219755826859,True,False,all_edge_pairs_swapped,True,True,True,True,True
4463,446312345,469312345,3604,1802,1801,0.9994450610432852,20000,0.04467258601553829,False,True,retry_limit_reached,True,True,True,True,True
4464,446412345,469412345,3604,1802,1801,0.9994450610432852,20000,0.05216426193118757,False,True,retry_limit_reached,True,True,True,True,True
4465,446512345,469512345,3604,1802,1802,1.0,422,0.053551609322974474,True,False,all_edge_pairs_swapped,True,True,True,True,True
4466,446612345,469612345,3604,1802,1801,0.9994450610432852,20000,0.05077691453940067,False,True,retry_limit_reached,True,True,True,True,True
4467,446712345,469712345,3604,1802,1802,1.0,461,0.046337402885682576,True,False,all_edge_pairs_swapped,True,True,True,True,True
4468,446812345,469812345,3604,1802,1802,1.0,463,0.051054384017758046,True,False,all_edge_pairs_swapped,True,True,True,True,True
4469,446912345,469912345,3604,1802,1802,1.0,441,0.04827968923418424,True,False,all_edge_pairs_swapped,True,True,True,True,True
4470,447012345,470012345,3604,1802,1800,0.9988901220865705,20000,0.05493895671476138,False,True,retry_limit_reached,True,True,True,True,True
4471,447112345,470112345,3604,1802,1802,1.0,409,0.05244173140954495,True,False,all_edge_pairs_swapped,True,True,True,True,True
4472,447212345,470212345,3604,1802,1801,0.9994450610432852,20000,0.04661487236403995,False,True,retry_limit_reached,True,True,True,True,True
4473,447312345,470312345,3604,1802,1802,1.0,427,0.04772475027746948,True,False,all_edge_pairs_swapped,True,True,True,True,True
4474,447412345,470412345,3604,1802,1802,1.0,428,0.04495005549389567,True,False,all_edge_pairs_swapped,True,True,True,True,True
4475,447512345,470512345,3604,1802,1800,0.9988901220865705,20000,0.050499445061043285,False,True,retry_limit_reached,True,True,True,True,True
