frac_replace,seed_id,rho_target,leak,input_scale,MC,IPC,KR,GR
0.0,2,1.05,1.0,1.5,5.119999885559082,7.221385598182678,13.799365997314453,34.7712516784668
0.0,3,0.6,0.6,0.1,5.830411911010742,6.370701014995575,2.127092123031616,2.1949477195739746
0.0,3,0.6,0.6,0.5,3.1182403564453125,4.825289189815521,2.7137928009033203,3.7233870029449463
0.0,3,0.6,0.6,1.0,1.4299402236938477,2.8145799040794373,3.465280532836914,6.219522476196289
0.0,3,0.6,0.6,1.5,1.6402075290679932,3.0886123180389404,3.754683017730713,7.521390438079834
0.0,3,0.6,0.8,0.1,6.726196765899658,7.620155334472656,2.30210542678833,2.3959388732910156
0.0,3,0.6,0.8,0.5,5.866055488586426,8.053048729896545,2.9440910816192627,4.085206985473633
0.0,3,0.6,0.8,1.0,4.236841678619385,6.489934086799622,3.774411916732788,6.835349082946777
0.0,3,0.6,0.8,1.5,2.786494255065918,4.675003528594971,4.297771453857422,9.18092155456543
0.0,3,0.6,1.0,0.1,8.21629524230957,9.595781922340393,2.8874425888061523,3.0700275897979736
0.0,3,0.6,1.0,0.5,5.590131759643555,7.391667485237122,3.740095853805542,5.691138744354248
0.0,3,0.6,1.0,1.0,4.848602294921875,7.873768508434296,4.715085983276367,9.164995193481445
0.0,3,0.6,1.0,1.5,3.8667171001434326,5.736776292324066,5.24875020980835,12.145916938781738
