mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src,wt_mean,cosine_similarity,kl_to_gaussian,seed
binary+shuffle,0,0.6,1.0,1.0,5.10960865020752,9.210753006878065,2.5458595752716064,3.4236114025115967,chunk_0,0.0014367012772709,0.0482625365257263,0.0,12346
binary+shuffle,0,0.6,1.0,1.5,5.167675495147705,9.517672824513426,2.712199449539185,3.950337886810303,chunk_0,0.0014367012772709,0.0482625365257263,0.0,12346
binary+shuffle,0,0.8,0.6,0.1,3.755104303359986,3.887890508895559,2.316349744796753,2.344559907913208,chunk_0,0.0019156018970534,0.0482625663280487,0.0,12346
binary+shuffle,0,0.8,0.6,0.5,4.489485740661621,6.29492013774194,2.511070966720581,2.8939642906188965,chunk_0,0.0019156018970534,0.0482625663280487,0.0,12346
binary+shuffle,0,0.8,0.6,1.0,4.723201751708984,7.722617177391118,2.748303174972534,3.577363967895508,chunk_0,0.0019156018970534,0.0482625663280487,0.0,12346
binary+shuffle,0,0.8,0.6,1.5,4.786343574523926,8.173187179946751,2.901061534881592,4.05692195892334,chunk_0,0.0019156018970534,0.0482625663280487,0.0,12346
binary+shuffle,0,0.8,0.8,0.1,4.190333366394043,4.322085406411773,2.433745861053467,2.4620964527130127,chunk_0,0.0019156018970534,0.0482625663280487,0.0,12346
binary+shuffle,0,0.8,0.8,0.5,5.100675106048584,7.265541600741471,2.660186052322388,3.089770793914795,chunk_0,0.0019156018970534,0.0482625663280487,0.0,12346
binary+shuffle,0,0.8,0.8,1.0,5.309013366699219,9.110222988427267,2.93459153175354,3.879676342010498,chunk_0,0.0019156018970534,0.0482625663280487,0.0,12346
binary+shuffle,0,0.8,0.8,1.5,5.388993740081787,9.514433712869277,3.111496686935425,4.435965061187744,chunk_0,0.0019156018970534,0.0482625663280487,0.0,12346
binary+shuffle,0,0.8,1.0,0.1,4.918476104736328,5.134546196856327,2.589009523391724,2.615037679672241,chunk_0,0.0019156018970534,0.0482625663280487,0.0,12346
binary+shuffle,0,0.8,1.0,0.5,5.889378547668457,8.792523960620656,2.861872434616089,3.3589868545532227,chunk_0,0.0019156018970534,0.0482625663280487,0.0,12346
binary+shuffle,0,0.8,1.0,1.0,6.022724151611328,10.750663231883436,3.1880929470062256,4.29891300201416,chunk_0,0.0019156018970534,0.0482625663280487,0.0,12346
binary+shuffle,0,0.8,1.0,1.5,6.012705326080322,11.091126245941188,3.398364305496216,4.959558010101318,chunk_0,0.0019156018970534,0.0482625663280487,0.0,12346
binary+shuffle,0,0.95,0.6,0.1,3.920578718185425,4.04215069392275,2.547902107238769,2.633906126022339,chunk_0,0.0022747770417481,0.0482625514268875,0.0,12346
binary+shuffle,0,0.95,0.6,0.5,4.777870655059815,6.704176931300026,2.77929425239563,3.243597984313965,chunk_0,0.0022747770417481,0.0482625514268875,0.0,12346
binary+shuffle,0,0.95,0.6,1.0,4.966858863830566,8.263536359943714,3.0813333988189697,4.020440578460693,chunk_0,0.0022747770417481,0.0482625514268875,0.0,12346
binary+shuffle,0,0.95,0.6,1.5,5.055300712585449,8.700143935416293,3.283074855804444,4.568969249725342,chunk_0,0.0022747770417481,0.0482625514268875,0.0,12346
binary+shuffle,0,0.95,0.8,0.1,4.580682754516602,4.732344043655719,2.7272133827209477,2.801121711730957,chunk_0,0.0022747770417481,0.0482625514268875,0.0,12346
binary+shuffle,0,0.95,0.8,0.5,5.487919330596924,7.830839336306781,3.006117582321167,3.5273094177246094,chunk_0,0.0022747770417481,0.0482625514268875,0.0,12346
binary+shuffle,0,0.95,0.8,1.0,5.626357078552246,9.70770012353296,3.358045816421509,4.455198764801025,chunk_0,0.0022747770417481,0.0482625514268875,0.0,12346
binary+shuffle,0,0.95,0.8,1.5,5.651371002197266,10.066189373126347,3.588385343551636,5.106619358062744,chunk_0,0.0022747770417481,0.0482625514268875,0.0,12346
binary+shuffle,0,0.95,1.0,0.1,5.591758728027344,5.858397877162943,2.9849965572357178,3.0441784858703613,chunk_0,0.0022747770417481,0.0482625514268875,0.0,12346
